constituency,ac_number,candidate,party,votes,turnout,reserved,region
Virudhunagar,206,LAKSHMANAN,NTK,10120,83.87,GEN,South
Virudhunagar,206,BALASUBRAMANIAM M,Puthiya Tamilagam,2217,83.87,GEN,South
Virudhunagar,206,NOTA,NOTA,954,83.87,GEN,South
Virudhunagar,206,AJAY I,IND,532,83.87,GEN,South
Virudhunagar,206,MUTHUVEL S,IND,509,83.87,GEN,South
Virudhunagar,206,SUBBURAJ K,IND,343,83.87,GEN,South
Virudhunagar,206,GUNASUNDARAM R,IND,204,83.87,GEN,South
Virudhunagar,206,GURUSAMY S,IND,182,83.87,GEN,South
Virudhunagar,206,RATHINARAJA S,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,148,83.87,GEN,South
Virudhunagar,206,SANTHOSH KUMAR R,IND,137,83.87,GEN,South
Virudhunagar,206,AMIRTHA PANDI M.V,IND,122,83.87,GEN,South
Virudhunagar,206,RANJITH S,IND,119,83.87,GEN,South
Virudhunagar,206,VIKRAMAN N,Desa Makkal Munnetrak Kazhagam,118,83.87,GEN,South
Aruppukkottai,207,RAMACHANDRAN. K.K.S.S.R,DMK,65104,85.84,GEN,South
Aruppukkottai,207,KARTHIK KUMAR. K,TVK,60161,85.84,GEN,South
Aruppukkottai,207,SETHUPATHY. S,AIADMK,37190,85.84,GEN,South
Aruppukkottai,207,MANIMARAN. G,NTK,8499,85.84,GEN,South
Aruppukkottai,207,RAGUPATHI. K,Puthiya Tamilagam,2179,85.84,GEN,South
Aruppukkottai,207,DHARMARAJ. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1147,85.84,GEN,South
Aruppukkottai,207,NOTA,NOTA,692,85.84,GEN,South
Aruppukkottai,207,ARUMUGAM. V,IND,641,85.84,GEN,South
Aruppukkottai,207,SURESHKUMAR. K,IND,573,85.84,GEN,South
Aruppukkottai,207,SUNDARAMOORTHI. S,IND,424,85.84,GEN,South
Aruppukkottai,207,SENTHILKUMAR. S,IND,265,85.84,GEN,South
Aruppukkottai,207,GANESAN. V,Puthiya Makkal Tamil Desam Katchi,194,85.84,GEN,South
Aruppukkottai,207,RAMAKRISHNAN. S,IND,162,85.84,GEN,South
Aruppukkottai,207,SANJAY GANDHI.  V,Desa Makkal Munnetrak Kazhagam,160,85.84,GEN,South
Aruppukkottai,207,ADVOCATE SADHURAGIRI. M,IND,160,85.84,GEN,South
Aruppukkottai,207,ELANGO. G,Ezhuchi Tamilargal Munnetra Kazhagam,139,85.84,GEN,South
Aruppukkottai,207,SUNDARAMAHALINGAM. A,IND,120,85.84,GEN,South
Aruppukkottai,207,ANANDHAN. A,IND,115,85.84,GEN,South
Aruppukkottai,207,MUNIYANDI. M,IND,80,85.84,GEN,South
Aruppukkottai,207,CHINNASAMY. G,IND,76,85.84,GEN,South
Aruppukkottai,207,PALANIKUMAR. M,IND,68,85.84,GEN,South
Aruppukkottai,207,RAMAMOORTHY. G,IND,58,85.84,GEN,South
Aruppukkottai,207,VEERARAJ. R,IND,56,85.84,GEN,South
Aruppukkottai,207,KARTHIK. M,IND,53,85.84,GEN,South
Aruppukkottai,207,VENKATESAN. P.S,IND,49,85.84,GEN,South
Aruppukkottai,207,MARIVEL. K,IND,48,85.84,GEN,South
Tiruchuli,208,THANGAM THENARASU,DMK,75085,88.31,GEN,South
Tiruchuli,208,SAMAYAN.S,TVK,61600,88.31,GEN,South
Tiruchuli,208,RAJAVARMAN.M.S.R,AIADMK,25581,88.31,GEN,South
Tiruchuli,208,AVARANGADU KARTHIK RAJA,NTK,12763,88.31,GEN,South
Tiruchuli,208,GUNASEKARAN.G,Puthiya Tamilagam,1248,88.31,GEN,South
Tiruchuli,208,MURUGESAPANDIAN.T,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1107,88.31,GEN,South
Tiruchuli,208,MALAI ALAGU.M,IND,631,88.31,GEN,South
Tiruchuli,208,ADVOCATE THANGAPANDIAN,IND,525,88.31,GEN,South
Tiruchuli,208,NOTA,NOTA,425,88.31,GEN,South
Tiruchuli,208,MARIMUTHU.M,IND,392,88.31,GEN,South
Tiruchuli,208,KANNAN.G,Ezhuchi Tamilargal Munnetra Kazhagam,281,88.31,GEN,South
Tiruchuli,208,SETHURAMALINGAM.S,IND,245,88.31,GEN,South
Tiruchuli,208,PALANIYANDI.M,IND,195,88.31,GEN,South
Tiruchuli,208,NALLAMARUTHU.K,IND,164,88.31,GEN,South
Tiruchuli,208,RAJANGAM.C,IND,162,88.31,GEN,South
Tiruchuli,208,KALIMUTHU.S,IND,124,88.31,GEN,South
Tiruchuli,208,RAJKUMAR.D,Tamizhaga Vaazhvurimai Katchi,119,88.31,GEN,South
Tiruchuli,208,GURUSAMY.T,IND,114,88.31,GEN,South
Tiruchuli,208,VELLAISAMY.P,Ahimsa Socialist Party,108,88.31,GEN,South
Tiruchuli,208,JEYACHITRA,IND,88,88.31,GEN,South
Tiruchuli,208,CHENNA KESAVAN.P,IND,85,88.31,GEN,South
Tiruchuli,208,MUNIYASAMY.R,IND,77,88.31,GEN,South
Tiruchuli,208,MARNADU.M,IND,66,88.31,GEN,South
Tiruchuli,208,ARAVINTHASAMY.J,IND,65,88.31,GEN,South
Paramakudi,209,ADVOCATE. KATHIRAVAN. K.K,DMK,59161,80.82,SC,South
Paramakudi,209,GOPIRAJAN. G,TVK,55613,80.82,SC,South
Paramakudi,209,DR. MUTHIAH. S,AIADMK,54099,80.82,SC,South
Paramakudi,209,EZHIL ELAVARASI. R,NTK,15363,80.82,SC,South
Paramakudi,209,AMIRTHA. M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2239,80.82,SC,South
Paramakudi,209,RATHINA PRAKASH. K,Puthiya Tamilagam,1004,80.82,SC,South
Paramakudi,209,NOTA,NOTA,710,80.82,SC,South
Paramakudi,209,KATHIRAVAN. R,IND,379,80.82,SC,South
Paramakudi,209,RAJU. A,IND,324,80.82,SC,South
Paramakudi,209,RAJA. M,IND,268,80.82,SC,South
Paramakudi,209,KARTHIK VANI. B,IND,230,80.82,SC,South
Paramakudi,209,MUTHTHIAH. M,IND,225,80.82,SC,South
Paramakudi,209,RADHA KRISHNAN. G,IND,138,80.82,SC,South
Tiruvadanai,210,RAJEEV,TVK,69551,77.59,GEN,South
Tiruvadanai,210,RM. KARUMANICKAM,INC,67038,77.59,GEN,South
Tiruvadanai,210,M.KEERTHIKA,AIADMK,63879,77.59,GEN,South
Tiruvadanai,210,N PREMNATH,NTK,13389,77.59,GEN,South
Tiruvadanai,210,S SURESH KASINI VENTHAN,All India Forward Bloc,1482,77.59,GEN,South
Tiruvadanai,210,ALAGARSAMY PANDIAN,IND,675,77.59,GEN,South
Tiruvadanai,210,S.BALUSAMY,Puthiya Tamilagam,619,77.59,GEN,South
Tiruvadanai,210,A DINESH KUMAR,IND,491,77.59,GEN,South
Tiruvadanai,210,A SEGU ALI UDUMAN,IND,481,77.59,GEN,South
Tiruvadanai,210,R THILAGESWARAN,IND,457,77.59,GEN,South
Tiruvadanai,210,NOTA,NOTA,354,77.59,GEN,South
Tiruvadanai,210,B SIKKANDAR,IND,330,77.59,GEN,South
Tiruvadanai,210,A MUTHUSAMY,Bahujan Samaj Party,258,77.59,GEN,South
Tiruvadanai,210,K KALEESWARAN,Tamizhaga Vaazhvurimai Katchi,215,77.59,GEN,South
Tiruvadanai,210,MS ABDUL BAKKI,IND,209,77.59,GEN,South
Tiruvadanai,210,R ILAIYARAJA,Indhu Dravida Makkal Katchi,180,77.59,GEN,South
Tiruvadanai,210,SAKTHIK KUMAR,IND,150,77.59,GEN,South
Tiruvadanai,210,N ANBU BAGURUDEEN,IND,125,77.59,GEN,South
Tiruvadanai,210,ALLA PICHAI,IND,112,77.59,GEN,South
Tiruvadanai,210,DEVASITHAM,IND,112,77.59,GEN,South
Tiruvadanai,210,M.VIJAY,IND,109,77.59,GEN,South
Tiruvadanai,210,A MANI,IND,62,77.59,GEN,South
Ramanathapuram,211,KATHARBATCHA MUTHURAMALINGAM,DMK,89137,76.07,GEN,South
Ramanathapuram,211,SHAHUL HAMEED,TVK,76678,76.07,GEN,South
Ramanathapuram,211,GBS K.NAGENDRAN,BJP,57730,76.07,GEN,South
Ramanathapuram,211,S.M. MUTHU KESAVAN,NTK,10766,76.07,GEN,South
Ramanathapuram,211,NOTA,NOTA,953,76.07,GEN,South
Ramanathapuram,211,DR.J. ABUBAKKAR SITHICK,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,359,76.07,GEN,South
Ramanathapuram,211,K. MALESWARAN,IND,356,76.07,GEN,South
Ramanathapuram,211,A. CHINNA RAJA,IND,350,76.07,GEN,South
Ramanathapuram,211,KAN ILANGO,IND,347,76.07,GEN,South
Ramanathapuram,211,C. PARIRAJAN,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,229,76.07,GEN,South
Ramanathapuram,211,PULLANI,IND,223,76.07,GEN,South
Ramanathapuram,211,KARTHIGAI PANDI,IND,160,76.07,GEN,South
Ramanathapuram,211,S. MURUGABOOPATHY,Communist Party of India (Marxist-Leninist) (Liberation),146,76.07,GEN,South
Ramanathapuram,211,BALAKRISHNAN,IND,142,76.07,GEN,South
Mudhukulathur,212,R.S.RAJAKANNAPPAN,DMK,68003,77.2,GEN,South
Mudhukulathur,212,MALARVIZHI. B,TVK,51405,77.2,GEN,South
Mudhukulathur,212,S.PANDI,AIADMK,47501,77.2,GEN,South
Mudhukulathur,212,DR.R.RAMKUMAR,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,40422,77.2,GEN,South
Mudhukulathur,212,CHANDRA PRABHA JEYAPAL,NTK,15112,77.2,GEN,South
Mudhukulathur,212,SATHIYAM C.SARAVANAN,IND,2042,77.2,GEN,South
Mudhukulathur,212,M. IRULANDI,Naadaalum Makkal Katchi,1250,77.2,GEN,South
Mudhukulathur,212,K.SENTHIL MALLAR,Tamizhaga Vaazhvurimai Katchi,1149,77.2,GEN,South
Mudhukulathur,212,C.MALAISELVAM,Puthiya Tamilagam,993,77.2,GEN,South
Mudhukulathur,212,R.MOOVENDRAN,IND,486,77.2,GEN,South
Mudhukulathur,212,RAVI GOVINTHAN,IND,445,77.2,GEN,South
Mudhukulathur,212,V.PANDI,IND,440,77.2,GEN,South
Mudhukulathur,212,NOTA,NOTA,429,77.2,GEN,South
Mudhukulathur,212,G. SELVARAJ,Puthiya Makkal Tamil Desam Katchi,339,77.2,GEN,South
Mudhukulathur,212,M.BOOMINATHAN (A) M.K.VAIYAVAN,IND,335,77.2,GEN,South
Mudhukulathur,212,K.MURUGAN,IND,208,77.2,GEN,South
Mudhukulathur,212,K.GANGAI AMARAN,IND,196,77.2,GEN,South
Mudhukulathur,212,C.KENGUSAMY,IND,166,77.2,GEN,South
Mudhukulathur,212,M.KARUPPA SAMY,IND,164,77.2,GEN,South
Mudhukulathur,212,A. SARAVANAKUMAR,Naam Indiar Party,148,77.2,GEN,South
Mudhukulathur,212,K.RAJAKUMAR,IND,140,77.2,GEN,South
Vilathikulam,213,MARKANDAYAN G V,DMK,58395,85.19,GEN,South
Vilathikulam,213,P. KASIRAM,TVK,50167,85.19,GEN,South
Vilathikulam,213,R. SATHYA,AIADMK,48879,85.19,GEN,South
Vilathikulam,213,BALAJI RAMACHANDRAN,NTK,11780,85.19,GEN,South
Vilathikulam,213,P.MADASAMY,Puthiya Tamilagam,2057,85.19,GEN,South
Vilathikulam,213,C. PONPANDI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,1380,85.19,GEN,South
Vilathikulam,213,NOTA,NOTA,642,85.19,GEN,South
Vilathikulam,213,P. RAJASEKARAN,IND,441,85.19,GEN,South
Vilathikulam,213,G. MUNIYASAMY,IND,175,85.19,GEN,South
Vilathikulam,213,M. PONNUSAMY,IND,172,85.19,GEN,South
Vilathikulam,213,R. PERUMAL,Naam Indiar Party,166,85.19,GEN,South
Vilathikulam,213,K. AJAY KUMAR,IND,166,85.19,GEN,South
Vilathikulam,213,P. JEYAKUMAR,IND,148,85.19,GEN,South
Vilathikulam,213,V. GANESAN,IND,88,85.19,GEN,South
Vilathikulam,213,A. PRABAHAR,IND,87,85.19,GEN,South
Vilathikulam,213,A. PATTURAJ,IND,71,85.19,GEN,South
Thoothukkudi,214,SRINATH,TVK,100536,81.73,GEN,South
Thoothukkudi,214,P. GEETHA JEEVAN,DMK,62805,81.73,GEN,South
Thoothukkudi,214,CHELLAPANDIAN S.T.,AIADMK,26213,81.73,GEN,South
Thoothukkudi,214,JACOB DEVADOSS ABISHEAK R.,NTK,11752,81.73,GEN,South
Thoothukkudi,214,NOTA,NOTA,853,81.73,GEN,South
Thoothukkudi,214,YESADURAI S.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,689,81.73,GEN,South
Thoothukkudi,214,SAMUEL J.,IND,342,81.73,GEN,South
Thoothukkudi,214,DHINAKARAN S.T.R.M.,IND,262,81.73,GEN,South
Thoothukkudi,214,PONKUMARAN P.P.M.T,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,261,81.73,GEN,South
Thoothukkudi,214,SRIKANTH M.V.,Naam Indiar Party,243,81.73,GEN,South
Thoothukkudi,214,KIDAR SAMSDEEN N.A.,Tamizhaga Vaazhvurimai Katchi,172,81.73,GEN,South
Thoothukkudi,214,SAHAYAM T.,Communist Party of India (Marxist-Leninist) (Liberation),143,81.73,GEN,South
Thoothukkudi,214,PRASANNA KUMAR M.,Makkal Nalvaazhvuk Katchi,137,81.73,GEN,South
Thoothukkudi,214,BABU P.,IND,115,81.73,GEN,South
Thoothukkudi,214,MUNEESWARA MOORTHY S.,IND,104,81.73,GEN,South
Thoothukkudi,214,MARUTHU PANDIAN P.,IND,85,81.73,GEN,South
Tiruchendur,215,ANITHA R. RADHAKRISHNAN,DMK,72723,79.95,GEN,South
Tiruchendur,215,J. MURUGAN,TVK,66851,79.95,GEN,South
Tiruchendur,215,K R M RADHAKRISHNAN,BJP,34159,79.95,GEN,South
Tiruchendur,215,OPHILIYA,NTK,9794,79.95,GEN,South
Tiruchendur,215,NOTA,NOTA,722,79.95,GEN,South
Tiruchendur,215,GOPALAKRISHNAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,442,79.95,GEN,South
Tiruchendur,215,MAHARAJAN. M,Puthiya Makkal Tamil Desam Katchi,321,79.95,GEN,South
Tiruchendur,215,RASIK MUSSAMMIL. K,Tamizhaga Vaazhvurimai Katchi,237,79.95,GEN,South
Tiruchendur,215,VENKATESH PERUMAL. S,IND,225,79.95,GEN,South
Tiruchendur,215,MEERA SAHIB,IND,175,79.95,GEN,South
Tiruchendur,215,SHAIK ABDUL KADER. P.S.J,IND,149,79.95,GEN,South
Tiruchendur,215,PACKIA SAM. T,Naam Indiar Party,97,79.95,GEN,South
Tiruchendur,215,VEERAPPA. T,IND,96,79.95,GEN,South
Tiruchendur,215,RAJALINGAM. M,IND,59,79.95,GEN,South
Srivaikuntam,216,SARAVANAN. G,TVK,58814,82.28,GEN,South
Srivaikuntam,216,SHANMUGANATHAN. S. P,AIADMK,57628,82.28,GEN,South
Srivaikuntam,216,OORVASI AMIRTHARAJ. S,INC,41277,82.28,GEN,South
Srivaikuntam,216,SHUNMUGASUNDARAM. S,NTK,13153,82.28,GEN,South
Srivaikuntam,216,MUTHURAMALINGAM. S,All India Forward Bloc,2347,82.28,GEN,South
Srivaikuntam,216,RAJASUTHAN. N,Puthiya Tamilagam,1015,82.28,GEN,South
Srivaikuntam,216,NOTA,NOTA,579,82.28,GEN,South
Srivaikuntam,216,SUDALAIMANI. A,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,296,82.28,GEN,South
Srivaikuntam,216,BISHOP DR GODFREY NOBLE,IND,248,82.28,GEN,South
Srivaikuntam,216,SUBRAMANIAN. M,Puthiya Makkal Tamil Desam Katchi,208,82.28,GEN,South
Srivaikuntam,216,VASANTH FERNANDO. T,IND,187,82.28,GEN,South
Srivaikuntam,216,MURUGAN. S,IND,178,82.28,GEN,South
Srivaikuntam,216,ARUNACHALAM. C,IND,139,82.28,GEN,South
Srivaikuntam,216,VIYANARASU. A,Tamizhaga Vaazhvurimai Katchi,135,82.28,GEN,South
Srivaikuntam,216,MUNDASAMY.  K,Vishwa Tamil Kazhagam,130,82.28,GEN,South
Srivaikuntam,216,BHARATH. M,Naam Indiar Party,87,82.28,GEN,South
Ottapidaram,217,P .MATHANRAJA,TVK,81625,80.33,SC,South
Ottapidaram,217,P.M.RAMAJEYAM,DMK,52542,80.33,SC,South
Ottapidaram,217,R SUNDARARAJ,AMMK,25871,80.33,SC,South
Ottapidaram,217,M. ANUSIYA,NTK,17279,80.33,SC,South
Ottapidaram,217,DR.K. KRISHNASAMY,Puthiya Tamilagam,15050,80.33,SC,South
Ottapidaram,217,NOTA,NOTA,879,80.33,SC,South
Ottapidaram,217,C. ARUNA DEVI,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,761,80.33,SC,South
Ottapidaram,217,C .SELVAKUMAR,Tamizhaga Vaazhvurimai Katchi,515,80.33,SC,South
Ottapidaram,217,VEDAPRAKASH. A,IND,387,80.33,SC,South
Ottapidaram,217,M. ANANTH,IND,357,80.33,SC,South
Ottapidaram,217,S .MUTHUSELVAM,IND,264,80.33,SC,South
Ottapidaram,217,SUBBULAKSHMI. S,Naam Indiar Party,230,80.33,SC,South
Ottapidaram,217,M .LAKSHMANAN,IND,201,80.33,SC,South
Ottapidaram,217,G .MURUGAN,IND,156,80.33,SC,South
Kovilpatti,218,KARUNANITHI.K,DMK,61643,80.25,GEN,South
Kovilpatti,218,BALASUBRAMANIAN.S,TVK,60800,80.25,GEN,South
Kovilpatti,218,KADAMBUR RAJU.C,AIADMK,53014,80.25,GEN,South
Kovilpatti,218,PANDI.P,NTK,11919,80.25,GEN,South
Kovilpatti,218,ATHIKUMAR KUDUMBAR.B,IND,2992,80.25,GEN,South
Kovilpatti,218,NOTA,NOTA,593,80.25,GEN,South
Kovilpatti,218,KANNAN.S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,446,80.25,GEN,South
Kovilpatti,218,POUNDURAI.K,IND,398,80.25,GEN,South
Kovilpatti,218,PREMKUMAR.K,IND,378,80.25,GEN,South
Kovilpatti,218,PANDIMUNEESWARI.K,IND,367,80.25,GEN,South
Kovilpatti,218,SARAVANAN.S,Thamizh Perarasu Katchi,356,80.25,GEN,South
Kovilpatti,218,PARAMASIVAN.S,IND,275,80.25,GEN,South
Kovilpatti,218,RAMACHANDRAN.R,Bahujan Samaj Party,194,80.25,GEN,South
Kovilpatti,218,SEKAR.C,IND,177,80.25,GEN,South
Kovilpatti,218,HARI BALAKRISHNAN.G,Puthiya Makkal Tamil Desam Katchi,139,80.25,GEN,South
Kovilpatti,218,GURUSAMY.K,IND,104,80.25,GEN,South
Kovilpatti,218,CHINNA MAHARAJA.K,IND,94,80.25,GEN,South
Kovilpatti,218,RENGANAYAGALU.S,IND,90,80.25,GEN,South
Kovilpatti,218,PONNUSAMY.M,IND,77,80.25,GEN,South
Kovilpatti,218,MUNEESWARAN.R,IND,69,80.25,GEN,South
Kovilpatti,218,GUNASEKARAN.P,IND,55,80.25,GEN,South
Kovilpatti,218,ARUMUGAVEL.T,Naam Indiar Party,52,80.25,GEN,South
Sankarankovil,219,DR. DHILIPAN JAISHANKAR,AIADMK,64865,82.7,SC,South
Sankarankovil,219,C. RAMARAJAN,TVK,58376,82.7,SC,South
Sankarankovil,219,SANGAI. GANESAN,INC,42567,82.7,SC,South
Sankarankovil,219,M. KAVITHA,NTK,12767,82.7,SC,South
Sankarankovil,219,VASANTHI MURUGESAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,8006,82.7,SC,South
Sankarankovil,219,PRABAKARAN,Puthiya Tamilagam,4612,82.7,SC,South
Sankarankovil,219,K.SURESH,IND,766,82.7,SC,South
Sankarankovil,219,ANAND,IND,661,82.7,SC,South
Sankarankovil,219,NOTA,NOTA,560,82.7,SC,South
Sankarankovil,219,V. PAULPANDIAN,IND,504,82.7,SC,South
Sankarankovil,219,S. MARIAPPAN,Bahujan Samaj Party,500,82.7,SC,South
Sankarankovil,219,C. RAVI,Tamilaga Makkal Nala Katchi,487,82.7,SC,South
Sankarankovil,219,K. RAVIKUMAR,IND,398,82.7,SC,South
Sankarankovil,219,S.ARULRAJ,IND,259,82.7,SC,South
Sankarankovil,219,K. SUBBURAJ,IND,215,82.7,SC,South
Sankarankovil,219,J. PANDI,Bharatha Makkal Katchi,183,82.7,SC,South
Sankarankovil,219,S. MUTHUSELVAN,IND,183,82.7,SC,South
Sankarankovil,219,VELRAJ .S,Tamizhaga Vaazhvurimai Katchi,170,82.7,SC,South
Sankarankovil,219,K. THANGAVEL,Puthiya Makkal Tamil Desam Katchi,163,82.7,SC,South
Sankarankovil,219,N.SELVAM,Naam Indiar Party,134,82.7,SC,South
Sankarankovil,219,M. RAJ,IND,104,82.7,SC,South
Vasudevanallur,220,E. RAJA,DMK,63045,83.02,SC,South
Vasudevanallur,220,ANANTHAN AYYASAMY,BJP,56462,83.02,SC,South
Vasudevanallur,220,R. AMUTHARANI,TVK,45862,83.02,SC,South
Vasudevanallur,220,ESAI MATHIVANAN,NTK,12856,83.02,SC,South
Vasudevanallur,220,K. PAULRAJ,Puthiya Tamilagam,4119,83.02,SC,South
Vasudevanallur,220,A. PONNUTHAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2249,83.02,SC,South
Vasudevanallur,220,A. PALANIKUMAR,IND,1020,83.02,SC,South
Vasudevanallur,220,SENTHILKUMAR,IND,731,83.02,SC,South
Vasudevanallur,220,NOTA,NOTA,637,83.02,SC,South
Vasudevanallur,220,PRABAKARAN .R,IND,570,83.02,SC,South
Vasudevanallur,220,P. KARPAGAVALLI,IND,486,83.02,SC,South
Vasudevanallur,220,I. SARAVANAN,IND,363,83.02,SC,South
Vasudevanallur,220,R. RAMESHKUMAR,Bahujan Samaj Party,333,83.02,SC,South
Vasudevanallur,220,K. NAGARAJAN,IND,259,83.02,SC,South
Vasudevanallur,220,B. VEERALAKSHMI,Tamilaga Makkal Nala Katchi,183,83.02,SC,South
Vasudevanallur,220,K. RAMACHANDRAN,IND,179,83.02,SC,South
Vasudevanallur,220,SELVARAJ .C,IND,177,83.02,SC,South
Vasudevanallur,220,K. RAJENDRAN,Puthiya Makkal Tamil Desam Katchi,141,83.02,SC,South
Vasudevanallur,220,M. ARUMUGASAMY,IND,123,83.02,SC,South
Kadayanallur,221,RAJENDRAN. T. M,DMK,79832,82.44,GEN,South
Kadayanallur,221,C. KRISHNAMURALI,AIADMK,73579,82.44,GEN,South
Kadayanallur,221,ABDUL JALEEL. R. K,TVK,49254,82.44,GEN,South
Kadayanallur,221,ABUBACKER SIDDHEEQ,NTK,10965,82.44,GEN,South
Kadayanallur,221,KAVITHA. R,Puthiya Tamilagam,2882,82.44,GEN,South
Kadayanallur,221,ESAKKI PANDI. K,IND,576,82.44,GEN,South
Kadayanallur,221,MURUGAN. P,IND,537,82.44,GEN,South
Kadayanallur,221,NOTA,NOTA,527,82.44,GEN,South
Kadayanallur,221,T. MAHESHKUMAR,Bahujan Samaj Party,510,82.44,GEN,South
Kadayanallur,221,BARISHA BANU. M,IND,467,82.44,GEN,South
Kadayanallur,221,GANESAN. M,IND,413,82.44,GEN,South
Kadayanallur,221,SEENIVASAN. S,IND,380,82.44,GEN,South
Kadayanallur,221,SHAHIN FATHIMA. A,Tamizhaga Vaazhvurimai Katchi,356,82.44,GEN,South
Kadayanallur,221,NAGARAJAN. L,IND,290,82.44,GEN,South
Kadayanallur,221,RAJAN. B. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,244,82.44,GEN,South
Kadayanallur,221,RAJAMARAVAN. S,IND,234,82.44,GEN,South
Kadayanallur,221,PARTHIPAN. V,IND,216,82.44,GEN,South
Kadayanallur,221,LAKSHMI. A,Samata Party,179,82.44,GEN,South
Kadayanallur,221,ESAKKI. K,IND,138,82.44,GEN,South
Kadayanallur,221,S. MURUGANANTHAM,IND,109,82.44,GEN,South
Kadayanallur,221,VENKATESH. P,IND,109,82.44,GEN,South
Kadayanallur,221,M. ARUMUGASAMY,IND,101,82.44,GEN,South
Kadayanallur,221,SURESHKUMAR. S,Naam Indiar Party,53,82.44,GEN,South
Tenkasi,222,DR.KALAI KATHIRAVAN,DMK,79699,83.41,GEN,South
Tenkasi,222,S.SELVA MOHANDAS PANDIAN,AIADMK,69400,83.41,GEN,South
Tenkasi,222,A. RAJAPRAKASH,TVK,55543,83.41,GEN,South
Tenkasi,222,P. PUSHPALATHA,NTK,16394,83.41,GEN,South
Tenkasi,222,M.POOSA DURAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,7715,83.41,GEN,South
Tenkasi,222,S.THIRUMALAI KUMAR,Puthiya Tamilagam,1365,83.41,GEN,South
Tenkasi,222,NOTA,NOTA,673,83.41,GEN,South
Tenkasi,222,G. POORANA SELVAN,IND,548,83.41,GEN,South
Tenkasi,222,ISAKI PANDIAN,Bahujan Samaj Party,518,83.41,GEN,South
Tenkasi,222,S. THANGAPALAM,IND,432,83.41,GEN,South
Tenkasi,222,DURAIRAJ,IND,424,83.41,GEN,South
Tenkasi,222,M. PONNUDURAI,IND,311,83.41,GEN,South
Tenkasi,222,SHAHUL HAMEED,IND,295,83.41,GEN,South
Tenkasi,222,S.MANOGARAN,Kamarajar Deseeya Congress,244,83.41,GEN,South
Tenkasi,222,P.NOBLE KRISHNA,IND,239,83.41,GEN,South
Tenkasi,222,GOMATHI SANKAR,Tamizhaga Vaazhvurimai Katchi,234,83.41,GEN,South
Tenkasi,222,R. RAMKUMAR,IND,224,83.41,GEN,South
Tenkasi,222,R.KRISHNAN,IND,204,83.41,GEN,South
Tenkasi,222,K.M.KALIAPPAN,IND,130,83.41,GEN,South
Tenkasi,222,K.MUTHU,IND,114,83.41,GEN,South
Tenkasi,222,A.MARIAPPAN,IND,111,83.41,GEN,South
Tenkasi,222,GANESHAN. S,IND,90,83.41,GEN,South
Tenkasi,222,R. SELVAKUMAR,Naam Indiar Party,80,83.41,GEN,South
Alangulam,223,PAUL MANOJ PANDIAN,DMK,69170,86.46,GEN,South
Alangulam,223,K R P PRABAKARAN,AIADMK,61372,86.46,GEN,South
Alangulam,223,VIBIN CHAKKARAVARTHY,TVK,60684,86.46,GEN,South
Alangulam,223,R PAULRAJ,NTK,23380,86.46,GEN,South
Alangulam,223,MADASAMY,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,2158,86.46,GEN,South
Alangulam,223,A UDHAYAKUMAR,Puthiya Tamilagam,1620,86.46,GEN,South
Alangulam,223,NOTA,NOTA,982,86.46,GEN,South
Alangulam,223,JEYANTHI,IND,432,86.46,GEN,South
Alangulam,223,R KOTHERIMOHIDEEN,IND,199,86.46,GEN,South
Alangulam,223,W JAYSON,IND,196,86.46,GEN,South
Alangulam,223,U ARAVIND,IND,189,86.46,GEN,South
Alangulam,223,A SUBASH  CHANDRA BOSE,Thakkam Katchi,182,86.46,GEN,South
Alangulam,223,T  MARIKUMAR,IND,161,86.46,GEN,South
Alangulam,223,K ARUNKUMAR,IND,132,86.46,GEN,South
Tirunelveli,224,MURUGHAN.R.S.,TVK,75840,79.28,GEN,South
Tirunelveli,224,SUBRAMANIAN.S,DMK,64426,79.28,GEN,South
Tirunelveli,224,THACHAI GANESARAJA,AIADMK,47504,79.28,GEN,South
Tirunelveli,224,SATHYA. B.,NTK,15108,79.28,GEN,South
Tirunelveli,224,DR.SHYAM KRISHNASAMY,Puthiya Tamilagam,10634,79.28,GEN,South
Tirunelveli,224,NOTA,NOTA,717,79.28,GEN,South
